company_name,status,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,employee_count,Commerce and Shopping,Financial Services,Lending and Investments,Payments,fd_rd_latest_investment,fd_rd_investment_type_series_unknown,fd_rd_investment_type_grant,fd_rd_investment_type_debt_financing,fd_rd_investment_type_pre_seed,fd_rd_investment_type_post_ipo_equity,fd_rd_investment_type_convertible_note,fd_rd_investment_type_equity_crowdfunding,fd_rd_investment_type_private_equity,fd_rd_investment_type_undisclosed,fd_rd_investment_type_post_ipo_debt,fd_rd_investment_type_corporate_round,fd_rd_investment_type_product_crowdfunding,fd_rd_investment_type_non_equity_assistance,fd_rd_investment_type_initial_coin_offering,fd_rd_investment_type_secondary_market,fd_rd_investment_type_post_ipo_secondary,fd_rd_num_invested_by_top_100,event_count,job_duration,gender_male,gender_female,degree_type,subject_Business,subject_STEM,subject_Arts_SoSc,num_exec,first_fund_raised,first_fund_post_money,first_fund_investor_count,has_parent,continent_NA,continent_EU,continent_AS,continent_SA,continent_OC,continent_AF,country_code_USA,country_code_NLD,country_code_IND,country_code_GBR,country_code_CHN,country_code_CAN,country_code_DEU,country_code_ESP,country_code_BRA,country_code_AUS,country_code_FRA,country_code_SGP,country_code_ISR,country_code_CHE,country_code_KOR,country_code_SWE,country_code_JPN,country_code_ITA,country_code_HKG,country_code_TUR,city_London,city_New York,city_San Francisco,city_Los Angeles,city_Singapore,city_Amsterdam,city_Toronto,city_Mumbai,city_Paris,city_Chicago,city_Bangalore,city_São Paulo,city_New Delhi,city_Berlin,city_Beijing,city_Sydney,city_Madrid,city_Tokyo,city_Austin,city_Boston,status_operating,status_exited,status_closed,has_acquisitions,has_ipo,average_change_in_funds,average_momentum,latest_momentum
Roseonly,operating,"Commerce and Shopping,Community and Lifestyle,Internet Services",4.0,39000000.0,8.0712,251-500,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9743589743589745,0.38996196844591935,0.38996196844591935
Dashl,operating,"Apps,Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design,Health Care,Internet Services,Software",2.0,1878227.0,6.0795,11-50,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0685,0.5,0.5,0.75,0.25,0.0,0.0,4.0,536098.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8582886191544574,0.4910117958549528,0.49101179585495275
Tongshifu,operating,"Commerce and Shopping,Internet Services",2.0,81203995.0,8.0795,1-10,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2267534990119636,0.1510280398374608,0.1510280398374608
Bound,operating,"Commerce and Shopping,Sales and Marketing,Software",2.0,6920000.0,9.2493,11-50,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.737,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,12.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.9884393063583816,-0.7877893571039943,-0.7877893571039943
OneKloud,operating,"Commerce and Shopping,Information Technology,Internet Services,Software",2.0,1250000.0,4.7616,1-10,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,3.0,1000000.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2,1.6044925792218212,1.604492579221821
Bykea,operating,"Administrative Services,Commerce and Shopping,Transportation",2.0,18700000.0,4.3726,101-250,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3836,1.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,7.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7807486631016043,0.5181157761640482,0.5181157761640482
Apploi,operating,"Commerce and Shopping,Hardware,Health Care,Mobile,Professional Services,Software",2.0,12200000.0,6.8329,11-50,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3288,0.9090909090909092,0.09090909090909093,0.4545454545454545,0.09090909090909093,0.18181818181818185,0.18181818181818185,11.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.29508196721311475,-0.058951546741207624,-0.05895154674120762
CircleUp,operating,"Financial Services,Lending and Investments",6.0,253000000.0,9.0822,101-250,0,1,1,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,222.0877,0.7916666666666666,0.20833333333333331,0.6875,0.22916666666666666,0.25,0.125,48.0,1500000.0,0.0,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.035879523240494,0.7369227546039863,1.3333333333333333
SouSmile,operating,"Commerce and Shopping,Consumer Goods,Health Care",2.0,11100000.0,2.7479,51-100,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.7644,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.0,7.0,1100000.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6036036036036037,3.1811220067518424,3.1811220067518424
PayCore.io,operating,"Commerce and Shopping,Financial Services,Payments,Software",2.0,800000.0,4.0767,11-50,1,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,800000.0,900000.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.75,3.49022736338253,3.49022736338253
Best In Grow,operating,"Administrative Services,Commerce and Shopping,Gaming,Hardware,Information Technology,Other,Sales and Marketing,Software",3.0,910000.0,3.0521,1-10,1,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,1.0,0.0,0.0,1.0,2.0,910000.0,2830000.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5834575260804769,3.405141097905574,7.233368185016411
HeyDesk ApS,operating,"Commerce and Shopping,Other,Real Estate",2.0,163934.0,4.8301,1-10,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3452,1.0,0.0,0.25,0.0,0.25,0.0,4.0,163934.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7799968279917527,-0.31148789105537034,-0.31148789105537034
PinkBlue,operating,"Commerce and Shopping,Health Care,Software,Transportation",4.0,2224000.0,5.0795,51-100,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2795,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1024000.0,0.0,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4853932584269663,-0.4201361684690513,0.7817876792824981
Qingmutec,operating,"Advertising,Commerce and Shopping,Information Technology,Sales and Marketing",2.0,913883.0,10.0822,1001-5000,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913883.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12404870207674284,0.16584051079778453,0.16584051079778453
Channel VAS,operating,"Financial Services,Hardware,Mobile",3.0,104000000.0,9.0822,101-250,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7395993836671803,-0.5403289994339636,0.24307243558580457
Comatch,operating,"Commerce and Shopping,Internet Services,Professional Services",3.0,14341371.0,7.0795,101-250,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8466,1.0,0.0,1.8333333333333333,1.5,0.16666666666666666,0.0,6.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7330815164045335,0.3665407582022668,0.3665407582022668
CUCO,operating,"Commerce and Shopping,Other,Professional Services,Transportation",2.0,1970552.0,4.0329,51-100,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450796.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0849350410773015,1.45064185195521,1.45064185195521
Nethermind,operating,"Commerce and Shopping,Financial Services,Other,Payments,Software",3.0,190151.0,3.4712,1-10,1,1,0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.3808,1.0,0.0,0.0,0.0,0.0,0.0,1.0,90151.0,4476486.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.28648386383258057,1.1491530839654256,0.0
Melody Health Insurance,closed,Financial Services,2.0,6844932.0,6.0795,unknown,0,1,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9945,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.22062103757933607,-0.1472180952751475,-0.1472180952751475
Treasury Intelligence Solutions,operating,"Data and Analytics,Financial Services,Information Technology,Internet Services,Payments,Privacy and Security,Software",5.0,41109370.0,11.0822,101-250,0,1,0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.8356,0.8888888888888888,0.1111111111111111,1.1111111111111112,0.2222222222222222,0.2777777777777778,0.0,18.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5571427302473055,0.18500750573335625,0.1452090371530895
Beequick,acquired,"Commerce and Shopping,Community and Lifestyle,Internet Services",3.0,110000000.0,6.6658,51-100,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5555555555555556,2.2037110494072056,0.0
FJONG,operating,"Commerce and Shopping,Financial Services,Lending and Investments",2.0,1114352.0,5.0795,11-50,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0055,0.5,0.5,0.0,0.5,0.0,0.0,2.0,1114352.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.589059830287019,-1.5890598302870185,-1.5890598302870185
Bonfaire,acquired,"Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design",2.0,2350000.0,9.0822,51-100,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8384,0.75,0.25,1.25,0.25,1.25,0.0,4.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.74468085106383,-6.920590444521327,-6.920590444521328
Booodl,operating,"Commerce and Shopping,Data and Analytics,Hardware,Internet Services,Mobile,Navigation and Mapping,Software",4.0,8447285.0,9.0822,11-50,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.1233,0.8823529411764706,0.1176470588235294,0.5294117647058824,0.29411764705882354,0.17647058823529413,0.1176470588235294,17.0,5597286.0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5654864175708463,0.7424074213290163,2.32766912333134
Tiendamia.com,operating,"Commerce and Shopping,Internet Services,Other,Transportation",2.0,1800000.0,6.9178,51-100,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8411,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1800000.0,2300000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,2.6592208482914494,2.659220848291449
HappyTail,operating,"Commerce and Shopping,Internet Services,Media and Entertainment",2.0,148968.0,6.2466,1-10,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,0.0,1.0,0.0,0.0,0.0,0.0,2.0,112800.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0288587405264251,2.052381289699633,2.052381289699633
CloudLaw,operating,"Commerce and Shopping,Other,Professional Services",2.0,1125290.0,9.0822,1-10,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9863,1.0,0.0,0.0,0.0,0.0,0.0,4.0,849290.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0189195674004037,0.2545580651561205,0.2545580651561205
The Floor,operating,"Financial Services,Information Technology,Lending and Investments",2.0,7000000.0,6.0795,11-50,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3233,1.0,0.0,1.1666666666666667,0.16666666666666666,0.3333333333333333,0.3333333333333333,6.0,2000000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8571428571428571,0.3426652503169653,0.3426652503169653
InPact.me,closed,"Financial Services,Lending and Investments",2.0,81337.0,10.0822,1-10,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,1.0,0.5,0.0,0.0,2.0,40000.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.03287556708509043,-0.1304585995440102,-0.1304585995440102
INSTO,operating,"Financial Services,Payments",3.0,2000000.0,7.326,11-50,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9178,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2000000.0,9700000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,0.9324630345011321,0.932463034501132
Origami Energy,operating,"Commerce and Shopping,Energy,Information Technology",3.0,51261580.0,8.0795,51-100,1,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5918,1.0,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6852195909318168,0.3809880647615008,0.6155295797208085
Mavatar,operating,"Advertising,Commerce and Shopping,Data and Analytics,Hardware,Other,Sales and Marketing,Software",3.0,4300000.0,10.0548,11-50,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,64.5123,0.875,0.125,1.0,0.25,0.25,0.5,8.0,700000.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.09017713365539448,0.3445166122947172,-0.34973594935823454
Accomable,acquired,"Commerce and Shopping,Community and Lifestyle,Real Estate,Travel and Tourism",2.0,458131.0,5.6658,11-50,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4959,0.75,0.25,1.0,0.5,0.0,0.0,4.0,436303.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8094252723026216,7.258023555164927,7.258023555164927
Klikin,acquired,"Commerce and Shopping,Internet Services,Mobile,Software",2.0,2823383.0,9.0822,11-50,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1836,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,7.0,940905.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6669821274690682,1.3302395841026482,1.3302395841026482
Storat,operating,"Advertising,Apps,Commerce and Shopping,Internet Services,Real Estate,Sales and Marketing,Software",4.0,1285870.0,5.4137,11-50,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9205,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.0,6.0,1285870.0,200000.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.30714081796163445,0.4731858426053006,0.0
YouBeauty,operating,"Advertising,Commerce and Shopping,Community and Lifestyle,Consumer Goods,Health Care,Sales and Marketing",3.0,13519213.0,10.2603,11-50,1,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.20424019763015133,-1.1689050956128155,0.33619811113396236
Plum,operating,"Administrative Services,Financial Services,Health Care",2.0,5000000.0,2.0767,11-50,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5000000.0,0.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2,4.760015866719557,4.760015866719556
Gig Wage,operating,"Financial Services,Lending and Investments,Other,Payments,Professional Services,Software",4.0,10720000.0,6.6658,1-10,0,1,1,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3220000.0,0.0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2480227098818977,2.2829401237237703,0.17840205281295438
ROOM Technology Ventures,operating,"Commerce and Shopping,Community and Lifestyle,Hardware,Information Technology,Software,Travel and Tourism",2.0,675439.0,3.1096,1-10,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5041,1.0,0.0,2.0,0.0,0.0,3.0,2.0,675439.0,3750000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5194814039461743,-0.4167185977427999,-0.41671859774279985
Oval Money,operating,"Apps,Financial Services,Mobile,Software",9.0,10939843.0,5.0795,51-100,0,1,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.4411,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,9.0,427125.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9129383188257424,1.0819815625216092,1.5312135717651734
